time,north,east,south,west
3538737,200,200,200,16
3538757,200,200,200,18
3538780,200,200,200,18
3538798,200,200,200,18
3538817,200,200,200,18
3538835,200,200,200,18
3538855,200,200,200,18
3538874,200,200,200,18
3538894,200,200,200,200
3538913,200,200,200,200
3538933,200,200,200,200
3538953,200,200,200,200
3538975,200,200,200,200
3538996,200,200,200,200
3539015,200,200,200,200
3539035,200,200,200,200
3539055,200,200,200,200
3539076,200,200,200,200
3539096,200,200,200,200
3539115,200,200,200,200
3539136,200,200,200,200
3539156,200,200,200,200
3539177,200,200,200,29
3539197,200,200,200,29
3539218,200,200,200,29
3539239,200,200,200,29
3539259,200,200,200,29
3539279,200,200,200,29
3539299,200,200,200,28
3539317,200,200,200,28
3539337,200,200,200,28
3539357,200,200,200,28
3539378,200,200,200,28
3539399,200,200,200,28
3539417,200,200,200,28
3539436,200,200,200,28
3539455,200,200,200,28
3539474,200,200,200,28
3539492,200,200,200,28
3539513,200,200,200,28
3539534,200,200,200,28
3539553,200,200,200,28
3539572,200,200,200,28
3539590,200,200,200,28
3539608,200,200,200,28
3539628,200,200,200,28
3539649,200,200,200,28
3539669,200,200,200,28
3539690,200,200,200,28
3539712,200,200,200,28
3539731,200,200,200,28
3539751,200,200,200,28
3539772,200,200,200,28
3539795,200,200,200,28
3539815,200,200,200,28
3539836,200,200,200,28
3539856,200,200,200,28
3539877,200,200,200,28
3539897,200,200,200,28
3539917,200,200,200,28
3539940,200,200,200,28
3539963,200,200,200,33
3539986,200,200,200,33
3540008,200,200,200,33
3540029,200,200,200,33
3540048,200,200,200,33
3540070,200,200,200,33
3540089,200,200,200,40
3540109,200,200,200,40
3540127,200,200,200,40
3540146,200,200,200,40
3540166,200,200,200,40
3540187,200,200,200,40
3540206,200,200,200,40
3540228,200,200,200,200
3540247,200,200,200,200
3540267,200,200,200,200
3540287,200,200,200,200
3540307,200,200,200,200
3540326,200,200,200,200
3540347,200,200,200,200
3540368,200,200,200,105
3540387,200,200,200,105
3540406,200,200,200,105
3540428,200,200,200,105
3540449,200,200,200,105
3540470,200,200,200,105
3540489,200,200,200,58
3540509,200,200,200,58
3540534,200,200,200,58
3540553,200,200,200,58
3540572,200,200,200,58
3540591,200,200,200,58
3540611,200,200,200,58
3540630,200,200,200,200
3540650,200,200,200,200
3540669,200,200,200,200
3540691,200,200,200,200
3540712,200,200,200,200
3540733,200,200,200,200
3540754,200,200,200,200
3540774,200,200,200,200
3540792,200,200,200,200
3540812,200,200,200,200
3540833,200,200,200,200
3540857,200,200,200,200
3540876,200,200,200,200
3540898,200,200,200,200
3540917,200,200,200,200
3540936,200,200,200,200
3540957,200,200,200,200
3540976,200,200,200,200
3540996,200,200,200,200
3541016,200,200,200,200
3541037,200,200,200,200
3541058,200,200,200,200
3541076,200,200,200,200
3541096,200,200,200,200
3541116,200,200,200,200
3541134,200,200,200,200
3541154,200,200,200,200
3541175,200,200,200,200
3541195,200,200,200,200
3541215,200,200,200,200
3541236,200,200,200,200
3541259,200,200,200,200
3541280,200,200,200,200
3541300,200,200,200,200
3541318,200,200,200,200
3541336,200,200,200,200
3541355,200,200,200,200
3541377,200,200,200,200
3541398,200,200,200,200
3541419,200,200,200,200
3541439,200,200,200,200
3541464,200,200,200,200
3541493,200,200,200,200
3541512,200,200,200,200
3541533,200,200,200,200
3541551,200,200,200,200
3541571,200,200,200,200
3541591,200,200,200,200
3541610,200,200,200,200
3541631,200,200,200,200
3541651,200,200,200,200
3541672,200,200,200,200
3541693,200,200,200,104
3541715,200,200,200,104
3541735,200,200,200,104
3541756,200,200,200,104
3541776,200,200,200,104
3541795,200,200,200,113
3541816,200,200,200,113
3541836,200,200,200,113
3541858,200,200,200,113
3541879,200,200,200,113
3541901,200,200,200,113
3541923,200,200,200,200
3541944,200,200,200,200
3541968,200,200,200,200
3541986,200,200,200,200
3542007,200,200,200,200
3542027,200,200,200,200
3542048,200,200,200,200
3542069,200,200,200,200
3542087,200,200,200,200
3542106,200,200,200,200
3542127,200,200,200,200
3542147,200,200,200,200
3542168,200,200,200,200
3542187,200,200,200,200
3542208,200,200,200,111
3542234,200,200,200,111
3542258,200,200,200,111
3542280,200,200,200,111
3542301,200,200,200,111
3542323,200,200,200,111
3542346,200,200,200,102
3542369,200,200,200,102
3542389,200,200,200,102
3542409,200,200,200,102
3542427,200,200,200,102
3542446,200,200,200,102
3542466,200,200,200,102
3542485,200,200,200,200
3542504,200,200,200,200
3542525,200,200,200,200
3542546,200,200,200,200
3542566,200,200,200,200
3542586,200,200,200,200
3542604,200,200,200,200
3542625,200,200,200,200
3542647,200,200,200,200
3542669,200,200,200,200
3542691,200,200,200,200
3542713,200,200,200,87
3542735,200,200,200,87
3542755,200,200,200,87
3542778,200,200,200,87
3542797,200,200,200,87
3542819,200,200,200,87
3542839,200,200,200,87
3542859,200,200,200,82
3542881,200,200,200,82
3542902,200,200,200,82
3542924,200,200,200,82
3542943,200,200,200,82
3542963,200,200,200,82
3542985,200,200,200,78
3543004,200,200,200,78
3543028,200,200,200,78
3543048,200,200,200,78
3543071,200,200,200,78
3543092,200,200,200,78
3543116,200,200,200,78
3543137,200,200,200,75
3543158,200,200,200,75
3543181,200,200,200,75
3543203,200,200,200,75
3543224,200,200,200,75
3543242,200,200,200,75
3543262,200,200,200,78
3543284,200,200,200,78
3543304,200,200,200,78
3543324,200,200,200,78
3543344,200,200,200,78
3543364,200,200,200,78
3543384,200,200,200,78
3543406,200,200,200,200
3543426,200,200,200,200
3543446,200,200,200,200
3543467,200,200,200,200
3543487,200,200,200,200
3543507,200,200,200,200
3543527,200,200,200,200
3543549,200,200,200,74
3543568,200,200,200,74
3543588,200,200,200,74
3543609,200,200,200,74
3543630,200,200,200,74
3543651,200,200,200,74
3543670,200,200,200,77
3543692,200,200,200,77
3543715,200,200,200,77
3543735,200,200,200,77
3543757,200,200,200,77
3543777,200,200,200,77
3543797,200,200,200,77
3543818,200,200,200,77
3543840,200,200,200,77
3543864,200,200,200,77
3543884,200,200,200,77
3543903,200,200,200,77
3543923,200,200,200,80
3543940,200,200,200,80
3543959,200,200,200,80
3543979,200,200,200,80
3543999,200,200,200,80
3544020,200,200,200,80
3544040,200,200,200,81
3544060,200,200,200,81
3544081,200,200,200,81
3544101,200,200,200,81
3544122,200,200,200,81
3544141,200,200,200,81
3544160,200,200,200,81
3544179,200,200,200,40
3544199,200,200,200,40
3544218,200,200,200,40
3544238,200,200,200,40
3544257,200,200,200,40
3544276,200,200,200,40
3544294,200,200,200,40
3544314,200,200,200,40
3544336,200,200,200,40
3544358,200,200,200,40
3544380,200,200,200,40
3544402,200,200,200,40
3544423,200,200,200,40
3544443,200,200,200,40
3544461,200,200,200,40
3544481,200,200,200,40
3544502,200,200,200,40
3544522,200,200,200,40
3544542,200,200,200,40
3544561,200,200,200,40
3544582,200,200,200,40
3544601,200,200,200,40
3544619,200,200,200,40
3544639,200,200,200,40
3544663,200,200,200,40
3544684,200,200,200,40
3544703,200,200,200,40
3544723,200,200,200,40
3544785,200,200,200,40
3544807,200,200,200,40
3544827,200,200,200,40
3544846,200,200,200,40
3544867,200,200,200,40
3544886,200,200,200,40
3544908,200,200,200,40
3544929,200,200,200,40
3544950,200,200,200,40
3544970,200,200,200,40
3544987,200,200,200,40
3545006,200,200,200,40
3545025,200,200,200,40
3545055,200,200,200,40
3545079,200,200,200,40
3545105,200,200,200,40
3545128,200,200,200,40
3545151,200,200,200,40
3545172,200,200,200,40
3545191,200,200,200,40
3545209,200,200,200,40
3545230,200,200,200,40
3545258,200,200,200,40
3545278,200,200,200,40
3545301,200,200,200,40
3545321,200,200,200,40
3545341,200,200,200,40
3545361,200,200,200,40
3545381,200,200,200,40
3545402,200,200,200,40
3545424,200,200,200,40
3545444,200,200,200,40
3545466,200,200,200,40
3545487,200,200,200,40
3545506,200,200,200,40
3545527,200,200,200,40
3545546,200,200,200,40
3545568,200,200,200,40
3545588,200,200,200,40
3545610,200,200,200,40
3545630,200,200,200,40
3545652,200,200,200,40
3545670,200,200,200,40
3545692,200,200,200,40
3545713,200,200,200,40
3545735,200,200,200,40
3545753,200,200,200,40
3545775,200,200,200,40
3545797,200,200,200,40
3545817,200,200,200,40
3545838,200,200,200,40
3545859,200,200,200,40
3545880,200,200,200,40
3545900,200,200,200,40
3545921,200,200,200,40
3545942,200,200,200,40
3545959,200,200,200,200
3545981,200,200,200,200
3546001,200,200,200,200
3546021,200,200,200,200
3546041,200,200,200,200
3546062,200,200,200,200
3546083,200,200,200,200
3546105,200,200,200,200
3546130,200,200,200,200
3546152,200,200,200,200
3546173,200,200,200,200
3546194,200,200,200,200
3546214,200,200,200,200
3546235,200,200,200,200
3546254,200,200,200,200
3546272,200,200,200,200
3546292,200,200,200,200
3546313,200,200,200,200
3546336,200,200,200,200
3546356,200,200,200,200
3546376,200,200,200,200
3546398,200,200,200,200
3546419,200,200,200,200
3546439,200,200,200,200
3546460,200,200,200,200
3546479,200,200,200,200
3546500,200,200,200,200
3546521,200,200,200,200
3546544,200,200,200,200
3546566,200,200,200,200
3546587,200,200,10,200
3546606,200,200,10,200
3546627,200,200,10,200
3546646,200,200,10,200
3546667,200,200,10,200
3546688,200,200,11,200
3546709,200,200,11,200
3546730,200,200,11,200
3546754,200,200,11,200
3546775,200,200,11,200
3546795,200,200,11,200
3546815,200,200,200,200
3546835,200,200,200,200
3546855,200,200,200,200
3546877,200,200,200,200
3546898,200,200,200,200
3546919,200,200,200,200
3546940,200,200,200,200
3546961,200,200,19,200
3546980,200,200,19,200
3547002,200,200,19,200
3547023,200,200,19,200
3547043,200,200,19,200
3547062,200,200,19,200
3547083,200,200,20,200
3547104,200,200,20,200
3547127,200,200,20,200
3547146,200,200,20,200
3547169,200,200,20,200
3547189,200,200,20,200
3547212,200,200,20,200
3547236,200,200,20,200
3547260,200,200,20,200
3547280,200,200,20,200
3547304,200,200,20,200
3547329,200,200,20,200
3547354,200,200,19,190
3547377,200,200,19,190
3547400,200,200,19,190
3547421,200,200,19,190
3547443,200,200,19,190
3547462,200,200,19,190
3547480,200,200,19,190
3547501,200,200,20,200
3547523,200,200,20,200
3547542,200,200,20,200
3547560,200,200,20,200
3547579,200,200,20,200
3547600,200,200,20,200
3547621,200,200,20,200
3547641,200,200,24,200
3547661,200,200,24,200
3547684,200,200,24,200
3547706,200,200,24,200
3547729,200,200,24,200
3547751,200,200,27,200
3547772,200,200,27,200
3547791,200,200,27,200
3547810,200,200,27,200
3547832,200,200,27,200
3547851,200,200,27,200
3547870,200,200,28,200
3547888,200,200,28,200
3547909,200,200,28,200
3547928,200,200,28,200
3547949,200,200,28,200
3547968,200,200,28,200
3547988,200,200,28,200
3548009,200,200,24,200
3548028,200,200,24,200
3548047,200,200,24,200
3548068,200,200,24,200
3548088,200,200,24,200
3548109,200,200,24,200
3548131,200,200,24,200
3548155,200,200,18,200
3548173,200,200,18,200
3548193,200,200,18,200
3548212,200,200,18,200
3548233,200,200,18,200
3548254,200,200,18,200
3548273,200,200,18,200
3548294,200,200,15,200
3548316,200,200,15,200
3548337,200,200,15,200
3548358,200,200,15,200
3548377,200,200,15,200
3548397,200,200,15,200
3548418,200,200,16,200
3548440,200,200,16,200
3548462,200,200,16,200
3548481,200,200,16,200
3548503,200,200,16,200
3548521,200,200,16,200
3548542,200,200,16,200
3548563,200,200,200,200
3548585,200,200,200,200
3548605,200,200,200,200
3548626,200,200,200,200
3548647,200,200,200,200
3548667,200,200,200,200
3548687,200,200,200,200
3548708,200,200,200,200
3548729,200,200,200,200
3548749,200,200,200,200
3548770,200,200,200,200
3548790,200,200,14,200
3548811,200,200,14,200
3548832,200,200,14,200
3548856,200,200,14,200
3548875,200,200,14,200
3548895,200,200,14,200
3548916,200,200,14,200
3548937,200,200,10,200
3548956,200,200,10,200
3548976,200,200,10,200
3548996,200,200,10,200
3549017,200,200,10,200
3549036,200,200,10,200
3549055,200,200,10,200
3549077,200,200,8,200
3549096,200,200,8,200
3549116,200,200,8,200
3549136,200,200,8,200
3549156,200,200,8,200
3549176,200,200,8,200
3549198,200,200,11,200
3549220,200,200,11,200
3549240,200,200,11,200
3549259,200,200,11,200
3549280,200,200,11,200
3549301,200,200,11,200
3549323,200,200,11,200
3549345,200,200,13,200
3549367,200,200,13,200
3549387,200,200,13,200
3549408,200,200,13,200
3549428,200,200,13,200
3549449,200,200,13,200
3549469,200,200,13,200
3549489,200,200,12,200
3549509,200,200,12,200
3549530,200,200,12,200
3549552,200,200,12,200
3549572,200,200,12,200
3549593,200,200,12,200
3549614,200,200,11,200
3549636,200,200,11,200
3549657,200,200,11,200
3549678,200,200,11,200
3549700,200,200,11,200
3549722,200,200,11,200
3549744,200,200,11,200
3549765,200,200,11,200
3549787,200,200,11,200
3549808,200,200,11,200
3549830,200,200,11,200
3549851,200,200,13,200
3549875,200,200,13,200
3549897,200,200,13,200
3549916,200,200,13,200
3549936,200,200,13,200
3549957,200,200,13,200
3549978,200,200,13,200
3550000,200,200,13,200
3550020,200,200,13,200
3550040,200,200,13,200
3550060,200,200,13,200
3550080,200,200,13,200
3550102,200,200,13,200
3550122,200,200,10,200
3550145,200,200,10,200
3550172,200,200,10,200
3550192,200,200,10,200
3550212,200,200,10,200
3550233,200,200,10,200
3550257,200,200,7,200
3550275,200,200,7,200
3550294,200,200,7,200
3550312,200,200,7,200
3550331,200,200,7,200
3550353,200,200,7,200
3550373,200,200,7,200
3550391,200,200,7,200
3550411,200,200,5,200
3550436,200,200,5,200
3550458,200,200,5,200
3550478,200,200,5,200
3550498,200,200,5,200
3550520,200,200,5,200
3550542,200,200,7,200
3550564,200,200,7,200
3550584,200,200,7,200
3550605,200,200,7,200
3550624,200,200,7,200
3550644,200,200,7,200
3550669,200,200,7,200
3550691,200,200,7,200
3550713,200,200,7,200
3550736,200,200,7,200
3550757,200,200,7,200
3550778,200,200,6,200
3550800,200,200,6,200
3550820,200,200,6,200
3550839,200,200,6,200
3550859,200,200,6,200
3550884,200,200,6,200
3550905,200,200,6,200
3550927,200,200,6,200
3550948,200,200,6,200
3550971,200,200,6,200
3550991,200,200,6,200
3551009,200,200,6,200
3551029,200,200,6,200
3551091,200,200,8,200
3551116,200,200,8,200
3551137,200,200,8,200
3551159,200,200,8,200
3551188,200,200,11,200
3551209,200,200,11,200
3551230,200,200,11,200
3551253,200,200,11,200
3551274,200,200,11,200
3551295,200,200,11,200
3551317,200,200,8,200
3551338,200,200,8,200
3551359,200,200,8,200
3551382,200,200,8,200
3551404,200,200,8,200
3551426,200,200,8,200
3551447,200,200,8,200
3551469,200,200,200,200
3551490,200,200,200,200
3551508,200,200,200,200
3551528,200,200,200,200
3551546,200,200,200,200
3551567,200,200,200,200
3551589,200,200,8,200
3551609,200,200,8,200
3551631,200,200,8,200
3551653,200,200,8,200
3551674,200,200,8,200
3551694,200,200,9,200
3551715,200,200,9,200
3551734,200,200,9,200
3551753,200,200,9,200
3551773,200,200,9,200
3551791,200,200,9,200
3551809,200,200,9,200
3551831,200,200,10,200
3551851,200,200,10,200
3551871,200,200,10,200
3551892,200,200,10,200
3551915,200,200,10,200
3551934,200,200,10,200
3551955,200,200,10,200
3551975,200,200,9,200
3551993,200,200,9,200
3552014,200,200,9,200
3552035,200,200,9,200
3552056,200,200,9,200
3552077,200,200,9,200
3552098,200,200,9,200
3552121,200,200,8,200
3552145,200,200,8,200
3552166,200,200,8,200
3552187,200,200,8,200
3552206,200,200,8,200
3552227,200,200,8,200
3552249,200,200,11,200
3552269,200,200,11,200
3552290,200,200,11,200
3552310,200,200,11,200
3552331,200,200,11,200
3552353,200,200,11,200
3552376,200,200,11,200
3552397,200,200,11,200
3552417,200,200,11,200
3552438,200,200,11,200
3552458,200,200,11,200
3552480,200,200,11,200
3552501,200,200,11,200
3552522,200,200,11,200
3552544,200,200,11,200
3552565,200,200,11,200
3552590,200,200,11,200
3552610,200,200,11,200
3552631,200,200,11,200
3552651,200,200,11,200
3552673,200,200,11,200
3552694,200,200,11,200
3552715,200,200,11,200
3552736,200,200,11,200
3552757,200,200,11,200
3552777,200,200,11,200
3552797,200,200,11,200
3552822,200,200,11,200
3552841,200,200,11,200
3552861,200,200,11,200
3552882,200,200,11,200
3552902,200,200,11,200
3552924,200,200,11,200
3552944,200,200,11,200
3552966,200,200,11,200
3552988,200,200,11,200
3553009,200,200,11,200
3553031,200,200,11,200
3553053,200,200,11,200
3553073,200,200,11,200
3553094,200,200,11,200
3553115,200,200,11,200
3553136,200,200,11,200
3553157,200,200,11,200
3553178,200,200,11,200
3553200,200,200,11,200
3553222,200,200,11,200
3553242,200,200,11,200
3553263,200,200,11,200
3553285,200,200,11,200
3553306,200,200,11,200
3553328,200,200,11,200
3553352,200,200,11,200
3553374,200,200,11,200
3553394,200,200,11,200
3553416,200,200,11,200
3553438,200,200,11,200
3553460,200,200,11,200
3553481,200,200,11,200
3553503,200,200,11,200
3553522,200,200,11,200
3553542,200,200,11,200
3553564,200,200,11,200
3553585,200,200,11,200
3553610,200,200,11,200
3553633,200,200,11,200
3553653,200,200,11,200
3553675,200,200,11,200
3553697,200,200,11,200
3553720,200,200,11,200
3553741,200,200,11,200
3553762,200,200,11,200
3553782,200,200,11,200
3553803,200,200,11,200
3553824,200,200,11,200
3553845,200,200,11,200
3553866,200,200,11,200
3553889,200,200,11,200
3553911,200,200,11,200
3553932,200,200,11,200
3553955,200,200,11,200
3553975,200,200,11,200
3553996,200,200,11,200
3554017,200,200,11,200
3554039,200,200,11,200
3554060,200,200,11,200
3554080,200,200,11,200
3554102,200,200,200,200
3554124,200,200,200,200
3554143,200,200,200,200
3554164,200,200,200,200
3554186,200,200,200,200
3554208,200,200,200,200
3554227,200,200,200,200
3554249,200,200,200,200
3554271,200,200,200,200
3554292,200,200,200,200
3554314,200,200,200,200
3554336,200,200,200,200
3554357,200,200,200,200
3554378,200,200,200,200
3554400,200,200,200,200
3554420,200,200,200,200
3554441,200,200,200,200
3554462,200,200,200,200
3554483,200,200,200,200
3554506,200,200,200,200
3554528,200,200,200,200
3554550,200,200,200,200
3554572,200,200,200,200
3554593,200,200,200,200
3554615,200,200,200,200
3554638,200,200,200,200
3554658,200,200,200,200
3554678,200,200,200,200
3554700,200,200,200,200
3554721,200,200,200,200
3554744,200,200,96,200
3554767,200,200,96,200
3554788,200,200,96,200
3554810,200,200,96,200
3554830,200,200,96,200
3554853,200,200,96,200
3554874,200,200,200,200
3554893,200,200,200,200
3554914,200,200,200,200
3554935,200,200,200,200
3554957,200,200,200,200
3554978,200,200,200,200
3554998,200,200,200,200
3555016,200,200,104,200
3555035,200,200,104,200
3555055,200,200,104,200
3555074,200,200,104,200
3555093,200,200,104,200
3555114,200,200,104,200
3555134,200,200,104,200
3555154,200,200,98,200
3555174,200,200,98,200
3555198,200,200,98,200
3555218,200,200,98,200
3555243,200,200,98,200
3555265,200,200,98,200
3555289,200,200,200,200
3555310,200,200,200,200
3555335,200,200,200,200
3555356,200,200,200,200
3555377,200,200,200,200
3555396,200,200,200,200
3555418,200,200,200,200
3555439,200,200,200,200
3555459,200,200,200,200
3555480,200,200,200,200
3555500,200,200,200,200
3555524,200,200,200,200
3555544,200,200,200,200
3555565,200,200,94,200
3555586,200,200,94,200
3555608,200,200,94,200
3555629,200,200,94,200
3555648,200,200,94,200
3555670,200,200,94,200
3555695,200,200,94,200
3555714,200,200,94,200
3555735,200,200,94,200
3555756,200,200,94,200
3555776,200,200,94,200
3555796,200,200,91,200
3555817,200,200,91,200
3555839,200,200,91,200
3555860,200,200,91,200
3555880,200,200,91,200
3555902,200,200,91,200
3555924,200,200,91,200
3555947,200,200,88,200
3555968,200,200,88,200
3555990,200,200,88,200
3556010,200,200,88,200
3556031,200,200,88,200
3556054,200,200,88,200
3556075,200,200,75,200
3556097,200,200,75,200
3556118,200,200,75,200
3556140,200,200,75,200
3556162,200,200,75,200
3556183,200,200,75,200
3556206,200,200,200,200
3556229,200,200,200,200
3556251,200,200,200,200
3556274,200,200,200,200
3556294,200,200,200,200
3556316,200,200,200,200
3556338,200,200,200,200
3556357,200,200,200,200
3556378,200,200,200,200
3556400,200,200,200,200
3556423,200,200,200,200
3556444,200,200,200,200
3556465,200,200,200,200
3556487,200,200,200,200
3556506,200,200,200,200
3556526,200,200,200,200
3556547,200,200,200,200
3556570,200,200,200,200
3556592,200,200,200,200
3556614,200,200,200,200
3556635,200,200,200,200
3556657,200,200,200,200
3556678,200,200,200,200
3556697,200,200,200,200
3556720,200,200,200,200
3556742,200,200,200,200
3556763,200,200,200,200
3556785,200,200,200,200
3556809,200,200,200,200
3556830,200,200,200,200
3556854,200,200,200,200
3556875,200,200,200,200
3556895,200,200,200,200
3556917,200,200,200,200
3556939,200,200,200,200
3556961,200,200,200,200
3556983,200,200,200,200
3557006,200,200,200,200
3557025,200,200,200,200
3557046,200,200,200,200
3557069,200,200,200,200
3557089,200,200,200,200
3557109,200,200,200,200
3557132,200,200,200,200
3557154,200,200,200,200
3557176,200,200,200,200
3557197,200,200,200,200
3557217,200,200,200,200
3557239,200,200,200,200
3557258,200,200,200,200
3557277,200,200,200,200
3557297,200,200,200,200
3557316,200,200,200,200
3557335,200,200,200,200
3557357,200,200,200,200
3557377,200,200,200,200
3557398,19,200,200,200
3557418,19,200,200,200
3557438,19,200,200,200
3557498,19,200,200,200
3557525,19,200,200,200
3557545,10,200,200,200
3557569,10,200,200,200
3557592,10,200,200,200
3557611,10,200,200,200
3557631,10,200,200,200
3557653,7,200,200,200
3557676,7,200,200,200
3557698,7,200,200,200
3557720,7,200,200,200
3557740,7,200,200,200
3557761,7,200,200,200
3557785,9,200,200,200
3557806,9,200,200,200
3557825,9,200,200,200
3557846,9,200,200,200
3557868,9,200,200,200
3557890,9,200,200,200
3557911,10,200,200,200
3557931,10,200,200,200
3557951,10,200,200,200
3557973,10,200,200,200
3557995,10,200,200,200
3558016,10,200,200,200
3558036,10,200,200,200
3558058,8,200,200,200
3558081,8,200,200,200
3558104,8,200,200,200
3558124,8,200,200,200
3558146,8,200,200,200
3558168,8,200,200,200
3558188,8,200,200,200
3558210,8,200,200,200
3558231,8,200,200,200
3558257,8,200,200,200
3558277,8,200,200,200
3558297,8,200,200,200
3558319,13,200,200,200
3558340,13,200,200,200
3558360,13,200,200,200
3558382,13,200,200,200
3558404,13,200,200,200
3558425,13,200,200,200
3558448,13,200,200,200
3558468,8,200,200,200
3558491,8,200,200,200
3558511,8,200,200,200
3558535,8,200,200,200
3558558,8,200,200,200
3558578,8,200,200,200
3558598,7,200,200,200
3558622,7,200,200,200
3558644,7,200,200,200
3558665,7,200,200,200
3558688,7,200,200,200
3558709,200,200,200,200
3558732,200,200,200,200
3558754,200,200,200,200
3558774,200,200,200,200
3558796,200,200,200,200
3558823,200,200,200,200
3558851,10,200,200,200
3558874,10,200,200,200
3558895,10,200,200,200
3558916,10,200,200,200
3558937,10,200,200,200
3558959,10,200,200,200
3558981,8,200,200,200
3559001,8,200,200,200
3559022,8,200,200,200
3559043,8,200,200,200
3559065,8,200,200,200
3559087,8,200,200,200
3559108,9,200,200,200
3559131,9,200,200,200
3559154,9,200,200,200
3559174,9,200,200,200
3559196,9,200,200,200
3559217,9,200,200,200
3559236,13,200,200,200
3559258,13,200,200,200
3559278,13,200,200,200
3559301,13,200,200,200
3559320,13,200,200,200
3559342,13,200,200,200
3559362,13,200,200,200
3559382,12,200,200,200
3559404,12,200,200,200
3559426,12,200,200,200
3559446,12,200,200,200
3559465,12,200,200,200
3559487,12,200,200,200
3559509,12,200,200,200
3559528,10,200,200,200
3559550,10,200,200,200
3559572,10,200,200,200
3559594,10,200,200,200
3559615,10,200,200,200
3559637,10,200,200,200
3559658,10,200,200,200
3559682,10,200,200,200
3559706,10,200,200,200
3559726,10,200,200,200
3559747,10,200,200,200
3559768,11,200,200,200
3559789,11,200,200,200
3559810,11,200,200,200
3559830,11,200,200,200
3559851,11,200,200,200
3559871,11,200,200,200
3559893,11,200,200,200
3559915,11,200,200,200
3559936,11,200,200,200
3559957,11,200,200,200
3559981,11,200,200,200
3560002,11,200,200,200
3560025,8,200,200,200
3560045,8,200,200,200
3560065,8,200,200,200
3560087,8,200,200,200
3560108,8,200,200,200
3560129,8,200,200,200
3560151,8,200,200,200
3560171,8,200,200,200
3560193,8,200,200,200
3560213,8,200,200,200
3560236,8,200,200,200
3560257,8,200,200,200
3560279,8,200,200,200
3560304,10,200,200,200
3560328,10,200,200,200
3560350,10,200,200,200
3560373,10,200,200,200
3560393,10,200,200,200
3560411,10,200,200,200
3560432,10,200,200,200
3560454,10,200,200,200
3560476,10,200,200,200
3560498,10,200,200,200
3560517,10,200,200,200
3560539,10,200,200,200
3560561,10,200,200,200
3560581,10,200,200,200
3560602,10,200,200,200
3560625,10,200,200,200
3560648,10,200,200,200
3560668,10,200,200,200
3560689,10,200,200,200
3560712,10,200,200,200
3560735,10,200,200,200
3560756,10,200,200,200
3560776,10,200,200,200
3560796,10,200,200,200
3560819,10,200,200,200
3560841,10,200,200,200
3560864,10,200,200,200
3560886,10,200,200,200
3560909,10,200,200,200
3560932,10,200,200,200
3560955,10,200,200,200
3560979,10,200,200,200
3561001,10,200,200,200
3561021,10,200,200,200
3561043,10,200,200,200
3561065,10,200,200,200
3561088,10,200,200,200
3561111,10,200,200,200
3561132,10,200,200,200
3561154,10,200,200,200
3561176,10,200,200,200
3561199,10,200,200,200
3561221,10,200,200,200
3561244,10,200,200,200
3561265,10,200,200,200
3561287,10,200,200,200
3561307,10,200,200,200
3561330,10,200,200,200
3561352,10,200,200,200
3561372,10,200,200,200
3561392,10,200,200,200
3561414,10,200,200,200
3561436,10,200,200,200
3561456,10,200,200,200
3561477,10,200,200,200
3561500,10,200,200,200
3561523,10,200,200,200
3561546,10,200,200,200
3561567,10,200,200,200
3561589,10,200,200,200
3561610,10,200,200,200
3561630,10,200,200,200
3561651,10,200,200,200
3561673,10,200,200,200
3561694,10,200,200,200
3561715,10,200,200,200
3561737,10,200,200,200
3561758,10,200,200,200
3561781,10,200,200,200
3561802,10,200,200,200
3561822,10,200,200,200
3561847,10,200,200,200
3561867,10,200,200,200
3561888,10,200,200,200
3561908,10,200,200,200
3561930,10,200,200,200
3561951,10,200,200,200
3561973,10,200,200,200
3561992,10,200,200,200
3562012,10,200,200,200
3562034,10,200,200,200
3562055,10,200,200,200
3562079,10,200,200,200
3562101,10,200,200,200
3562121,10,200,200,200
3562141,10,200,200,200
3562162,10,200,200,200
3562185,10,200,200,200
3562207,200,200,200,200
3562228,200,200,200,200
3562251,200,200,200,200
3562274,200,200,200,200
3562296,200,200,200,200
3562318,200,200,200,200
3562340,200,200,200,200
3562361,200,200,200,200
3562382,200,200,200,200
3562405,200,200,200,127
3562431,200,200,200,200
3562454,200,200,200,200
3562478,200,200,200,200
3562500,200,200,200,200
3562521,200,200,200,200
3562541,200,200,200,200
3562563,200,200,200,200
3562585,200,200,200,200
3562607,200,200,200,200
3562631,200,200,200,200
3562652,200,200,200,200
3562671,200,200,200,119
3562692,200,200,200,119
3562715,200,200,200,200
3562737,200,200,200,200
3562760,200,200,200,200
3562782,200,200,200,200
3562804,200,200,200,200
3562823,200,200,200,200
3562843,200,200,200,200
3562866,200,200,200,200
3562888,200,200,200,200
3562909,200,200,200,200
3562930,200,200,200,200
3562950,200,200,200,200
3562971,200,200,200,200
3562992,200,200,200,200
3563012,200,200,200,200
3563035,200,200,200,200
3563055,200,200,200,200
3563077,200,200,200,200
3563099,200,200,200,200
3563121,200,200,200,200
3563145,200,200,200,200
3563166,200,200,200,200
3563187,200,200,200,200
3563207,200,200,200,200
3563228,200,200,200,200
3563250,200,200,200,200
3563270,200,200,200,200
3563296,200,200,200,200
3563317,200,200,200,200
3563337,200,200,200,200
