time,north,east,south,west
41744.0,27.0,200.0,200.0,200.0
41797.0,27.0,200.0,200.0,200.0
41859.0,30.0,200.0,200.0,200.0
41908.0,30.0,200.0,200.0,200.0
41957.0,30.0,200.0,200.0,200.0
42014.0,28.0,200.0,200.0,200.0
42068.0,28.0,200.0,200.0,200.0
42124.0,30.0,200.0,200.0,200.0
42174.0,30.0,200.0,200.0,200.0
42224.0,30.0,200.0,200.0,200.0
42275.0,32.0,200.0,200.0,200.0
42327.0,32.0,200.0,200.0,200.0
42376.0,32.0,200.0,200.0,200.0
42426.0,42.0,200.0,200.0,200.0
42477.0,42.0,200.0,200.0,200.0
42528.0,42.0,200.0,200.0,200.0
42580.0,42.0,200.0,200.0,200.0
42635.0,200.0,200.0,200.0,200.0
42688.0,200.0,200.0,200.0,200.0
42740.0,200.0,200.0,200.0,200.0
42791.0,200.0,200.0,200.0,200.0
42842.0,200.0,200.0,200.0,200.0
42893.0,200.0,200.0,200.0,200.0
42953.0,200.0,200.0,200.0,200.0
43006.0,200.0,200.0,200.0,200.0
43058.0,53.0,200.0,200.0,200.0
43112.0,53.0,200.0,200.0,200.0
43162.0,53.0,200.0,200.0,200.0
43212.0,53.0,200.0,200.0,200.0
43261.0,53.0,200.0,200.0,200.0
43314.0,53.0,200.0,200.0,200.0
43363.0,200.0,200.0,200.0,200.0
43415.0,200.0,200.0,200.0,200.0
43466.0,200.0,200.0,200.0,200.0
43520.0,200.0,200.0,200.0,200.0
43569.0,42.0,200.0,200.0,200.0
43627.0,42.0,200.0,200.0,200.0
43677.0,42.0,200.0,200.0,200.0
43729.0,43.0,200.0,200.0,200.0
43778.0,43.0,200.0,200.0,200.0
43828.0,43.0,200.0,200.0,200.0
43886.0,48.0,200.0,200.0,200.0
43938.0,48.0,200.0,200.0,200.0
43994.0,50.0,200.0,200.0,200.0
44044.0,50.0,200.0,200.0,200.0
44093.0,50.0,200.0,200.0,200.0
44145.0,47.0,200.0,200.0,200.0
44195.0,47.0,200.0,200.0,200.0
44249.0,200.0,200.0,200.0,200.0
44299.0,200.0,200.0,200.0,200.0
44355.0,200.0,200.0,200.0,200.0
44407.0,56.0,200.0,200.0,200.0
44460.0,56.0,200.0,200.0,200.0
44509.0,56.0,200.0,200.0,200.0
44561.0,56.0,200.0,200.0,200.0
44609.0,56.0,200.0,200.0,200.0
44661.0,200.0,200.0,200.0,200.0
44712.0,200.0,200.0,200.0,200.0
44762.0,200.0,200.0,200.0,200.0
44814.0,200.0,200.0,200.0,200.0
44866.0,200.0,200.0,200.0,200.0
44918.0,200.0,200.0,200.0,200.0
44971.0,200.0,200.0,200.0,200.0
45026.0,200.0,200.0,200.0,200.0
45076.0,200.0,200.0,200.0,200.0
45126.0,200.0,200.0,200.0,200.0
45179.0,200.0,200.0,200.0,200.0
45229.0,200.0,200.0,200.0,200.0
45278.0,200.0,200.0,200.0,200.0
45327.0,200.0,200.0,200.0,200.0
45379.0,200.0,200.0,200.0,200.0
45428.0,200.0,200.0,200.0,200.0
45480.0,200.0,200.0,200.0,200.0
45530.0,200.0,200.0,200.0,200.0
45579.0,200.0,200.0,200.0,200.0
45632.0,200.0,200.0,200.0,200.0
45682.0,200.0,200.0,200.0,200.0
45736.0,200.0,200.0,200.0,200.0
45786.0,200.0,200.0,200.0,200.0
45839.0,200.0,200.0,200.0,200.0
45891.0,200.0,200.0,200.0,200.0
45941.0,200.0,200.0,200.0,200.0
45992.0,200.0,200.0,200.0,200.0
46044.0,200.0,200.0,200.0,200.0
46094.0,132.0,200.0,200.0,200.0
46153.0,132.0,200.0,200.0,200.0
46205.0,132.0,200.0,200.0,200.0
46256.0,200.0,200.0,200.0,200.0
46307.0,200.0,200.0,200.0,200.0
46360.0,200.0,200.0,200.0,200.0
46414.0,200.0,200.0,200.0,200.0
46468.0,200.0,200.0,200.0,200.0
46522.0,200.0,200.0,200.0,200.0
46575.0,200.0,200.0,200.0,200.0
46627.0,200.0,200.0,200.0,200.0
46680.0,200.0,200.0,200.0,200.0
46735.0,200.0,200.0,200.0,200.0
46786.0,200.0,200.0,200.0,200.0
46837.0,200.0,200.0,200.0,200.0
46887.0,171.0,200.0,200.0,200.0
46941.0,171.0,200.0,200.0,200.0
46994.0,171.0,200.0,200.0,200.0
47046.0,160.0,200.0,200.0,200.0
47100.0,160.0,200.0,200.0,200.0
47151.0,163.0,200.0,200.0,200.0
47206.0,163.0,200.0,200.0,200.0
47256.0,163.0,200.0,200.0,200.0
47308.0,163.0,200.0,200.0,200.0
47359.0,163.0,200.0,200.0,200.0
47415.0,163.0,200.0,200.0,200.0
47473.0,163.0,200.0,200.0,200.0
47525.0,163.0,200.0,200.0,200.0
47582.0,163.0,200.0,200.0,200.0
47638.0,163.0,200.0,200.0,200.0
47691.0,163.0,200.0,200.0,200.0
47745.0,163.0,200.0,200.0,200.0
47799.0,163.0,200.0,200.0,200.0
47851.0,163.0,200.0,200.0,200.0
48212.0,0.0,0.0,0.0,0.0
48416.0,0.0,0.0,0.0,0.0
48606.0,0.0,0.0,0.0,0.0
48685.0,0.0,0.0,0.0,0.0
48768.0,0.0,0.0,0.0,0.0
48843.0,0.0,0.0,0.0,
49258.0,0.0,0.0,0.0,0.0
49682.0,0.0,0.0,0.0,0.0
49911.0,0.0,0.0,0.0,0.0
50049.0,0.0,0.0,0.0,0.0
50113.0,0.0,0.0,0.0,0.0
50165.0,0.0,0.0,0.0,0.0
50218.0,0.0,0.0,0.0,0.0
50267.0,0.0,0.0,0.0,0.0
50310.0,0.0,0.0,0.0,0.0
50355.0,0.0,0.0,0.0,0.0
50398.0,0.0,0.0,0.0,0.0
50443.0,0.0,0.0,0.0,0.0
50484.0,0.0,0.0,0.0,0.0
50525.0,0.0,0.0,0.0,0.0
50570.0,0.0,0.0,0.0,0.0
50609.0,0.0,0.0,0.0,0.0
50652.0,0.0,0.0,0.0,0.0
50693.0,0.0,0.0,0.0,0.0
50741.0,0.0,0.0,0.0,0.0
50780.0,0.0,0.0,0.0,0.0
50820.0,0.0,0.0,0.0,0.0
50857.0,0.0,0.0,0.0,0.0
50896.0,0.0,0.0,0.0,0.0
50945.0,0.0,0.0,0.0,0.0
50985.0,0.0,0.0,0.0,0.0
51023.0,0.0,0.0,0.0,0.0
51064.0,0.0,0.0,0.0,0.0
51104.0,0.0,0.0,0.0,0.0
51145.0,0.0,0.0,0.0,0.0
51184.0,0.0,0.0,0.0,0.0
51222.0,0.0,0.0,0.0,0.0
51264.0,0.0,0.0,0.0,0.0
51307.0,0.0,0.0,0.0,0.0
51344.0,0.0,0.0,0.0,0.0
51382.0,0.0,0.0,0.0,0.0
51422.0,0.0,0.0,0.0,0.0
51813.0,0.0,0.0,0.0,0.0
52028.0,0.0,0.0,0.0,0.0
52207.0,0.0,0.0,0.0,0.0
52275.0,0.0,0.0,0.0,0.0
52339.0,0.0,0.0,0.0,0.0
52403.0,0.0,0.0,0.0,0.0
52467.0,0.0,0.0,0.0,0.0
52524.0,0.0,0.0,0.0,0.0
52579.0,0.0,0.0,0.0,0.0
52635.0,0.0,0.0,0.0,0.0
52708.0,0.0,0.0,0.0,0.0
52762.0,0.0,0.0,0.0,0.0
52816.0,0.0,0.0,0.0,0.0
52871.0,0.0,0.0,0.0,0.0
52927.0,0.0,0.0,0.0,0.0
52980.0,0.0,0.0,0.0,0.0
53049.0,0.0,0.0,0.0,0.0
53105.0,0.0,0.0,0.0,0.0
53155.0,0.0,0.0,0.0,0.0
53213.0,0.0,0.0,0.0,0.0
53264.0,0.0,0.0,0.0,0.0
53320.0,0.0,0.0,0.0,0.0
53373.0,0.0,0.0,0.0,0.0
53427.0,0.0,0.0,0.0,0.0
53481.0,0.0,0.0,0.0,0.0
53535.0,0.0,0.0,0.0,0.0
53590.0,0.0,0.0,0.0,0.0
53645.0,0.0,0.0,0.0,0.0
53697.0,0.0,0.0,0.0,0.0
53762.0,0.0,0.0,0.0,0.0
53815.0,0.0,0.0,0.0,0.0
53865.0,0.0,0.0,0.0,0.0
53915.0,0.0,0.0,0.0,0.0
53972.0,200.0,129.0,200.0,200.0
54027.0,200.0,200.0,200.0,200.0
54081.0,200.0,200.0,200.0,200.0
54133.0,200.0,200.0,200.0,200.0
54188.0,200.0,171.0,200.0,200.0
54246.0,200.0,171.0,200.0,200.0
54297.0,200.0,200.0,200.0,200.0
54349.0,200.0,200.0,200.0,200.0
54402.0,200.0,200.0,200.0,200.0
54458.0,200.0,200.0,200.0,200.0
54512.0,200.0,200.0,200.0,200.0
54565.0,200.0,200.0,200.0,200.0
54618.0,200.0,200.0,200.0,200.0
54674.0,200.0,200.0,200.0,200.0
54730.0,200.0,200.0,200.0,200.0
54781.0,200.0,200.0,200.0,200.0
54837.0,200.0,200.0,200.0,200.0
54894.0,200.0,200.0,200.0,200.0
54945.0,200.0,200.0,200.0,200.0
55006.0,200.0,200.0,200.0,200.0
55058.0,200.0,200.0,200.0,200.0
55110.0,200.0,200.0,200.0,200.0
55163.0,200.0,200.0,200.0,200.0
55223.0,200.0,200.0,200.0,200.0
55277.0,200.0,200.0,200.0,200.0
55333.0,200.0,200.0,200.0,200.0
55388.0,200.0,200.0,200.0,200.0
55442.0,200.0,200.0,200.0,200.0
55496.0,200.0,200.0,200.0,200.0
55549.0,200.0,200.0,200.0,200.0
55601.0,200.0,200.0,200.0,200.0
55654.0,200.0,200.0,200.0,200.0
55705.0,200.0,200.0,200.0,200.0
55759.0,200.0,200.0,200.0,200.0
55812.0,200.0,200.0,200.0,200.0
55863.0,200.0,200.0,200.0,200.0
55913.0,200.0,200.0,200.0,200.0
55966.0,200.0,200.0,200.0,200.0
56024.0,200.0,200.0,200.0,200.0
56112.0,200.0,200.0,200.0,200.0
56205.0,200.0,200.0,200.0,200.0
56268.0,200.0,200.0,200.0,200.0
56328.0,200.0,200.0,200.0,200.0
56390.0,200.0,200.0,200.0,200.0
56447.0,200.0,200.0,200.0,200.0
56508.0,200.0,200.0,200.0,200.0
56563.0,200.0,200.0,200.0,200.0
56617.0,200.0,200.0,200.0,200.0
56670.0,200.0,200.0,200.0,200.0
56724.0,200.0,200.0,200.0,200.0
56774.0,200.0,200.0,200.0,200.0
56827.0,200.0,200.0,200.0,200.0
56881.0,200.0,200.0,200.0,200.0
56933.0,200.0,200.0,200.0,200.0
57001.0,200.0,200.0,200.0,200.0
57055.0,200.0,200.0,200.0,200.0
57107.0,200.0,200.0,200.0,200.0
57157.0,200.0,200.0,200.0,200.0
57207.0,200.0,200.0,200.0,200.0
57261.0,200.0,200.0,200.0,200.0
57312.0,200.0,200.0,200.0,200.0
57364.0,200.0,200.0,200.0,200.0
57415.0,200.0,200.0,200.0,200.0
57468.0,200.0,200.0,200.0,200.0
57519.0,200.0,200.0,200.0,200.0
57570.0,200.0,200.0,200.0,200.0
57622.0,200.0,200.0,200.0,200.0
57672.0,200.0,200.0,200.0,200.0
57726.0,200.0,200.0,200.0,200.0
57776.0,200.0,200.0,200.0,200.0
57827.0,200.0,200.0,200.0,200.0
57878.0,200.0,200.0,200.0,200.0
57929.0,200.0,200.0,200.0,200.0
57980.0,200.0,200.0,200.0,200.0
58035.0,200.0,200.0,200.0,200.0
58085.0,200.0,200.0,200.0,200.0
58139.0,200.0,200.0,200.0,200.0
58190.0,200.0,200.0,200.0,200.0
58244.0,200.0,200.0,200.0,200.0
58298.0,200.0,200.0,200.0,200.0
58349.0,200.0,200.0,200.0,200.0
58403.0,200.0,200.0,200.0,200.0
58458.0,200.0,200.0,200.0,200.0
58517.0,200.0,200.0,200.0,200.0
58570.0,200.0,200.0,200.0,200.0
58622.0,200.0,200.0,200.0,200.0
58674.0,200.0,200.0,200.0,200.0
58724.0,200.0,200.0,200.0,200.0
58777.0,200.0,200.0,200.0,200.0
58834.0,200.0,200.0,200.0,200.0
58885.0,200.0,200.0,200.0,200.0
58940.0,200.0,200.0,200.0,200.0
58992.0,200.0,200.0,200.0,200.0
59044.0,200.0,200.0,200.0,200.0
59093.0,200.0,200.0,200.0,200.0
59146.0,200.0,200.0,200.0,200.0
59197.0,200.0,200.0,200.0,200.0
59250.0,200.0,200.0,200.0,200.0
59300.0,200.0,200.0,200.0,200.0
59352.0,200.0,200.0,200.0,200.0
59406.0,200.0,200.0,200.0,200.0
59461.0,200.0,200.0,200.0,200.0
59513.0,200.0,200.0,200.0,200.0
59567.0,200.0,200.0,200.0,200.0
59620.0,200.0,200.0,200.0,200.0
59673.0,200.0,200.0,200.0,200.0
59725.0,200.0,200.0,200.0,200.0
59791.0,200.0,200.0,200.0,200.0
59842.0,200.0,200.0,200.0,200.0
59893.0,200.0,200.0,200.0,200.0
59946.0,200.0,200.0,200.0,200.0
59997.0,200.0,200.0,200.0,200.0
60052.0,200.0,200.0,200.0,200.0
60106.0,200.0,200.0,200.0,200.0
60158.0,200.0,200.0,200.0,200.0
60208.0,200.0,200.0,200.0,200.0
60260.0,200.0,200.0,200.0,200.0
60312.0,200.0,200.0,200.0,200.0
60362.0,200.0,200.0,200.0,200.0
60420.0,200.0,200.0,200.0,200.0
60480.0,200.0,200.0,200.0,200.0
60554.0,200.0,200.0,200.0,200.0
60610.0,200.0,200.0,200.0,200.0
60665.0,200.0,200.0,200.0,200.0
60715.0,200.0,200.0,200.0,200.0
60766.0,200.0,200.0,200.0,200.0
60820.0,63.0,200.0,200.0,200.0
60872.0,63.0,200.0,200.0,200.0
60925.0,58.0,200.0,200.0,200.0
60979.0,58.0,200.0,200.0,200.0
61041.0,200.0,200.0,200.0,200.0
61115.0,200.0,200.0,200.0,200.0
61221.0,54.0,200.0,200.0,200.0
61326.0,55.0,200.0,200.0,200.0
61413.0,55.0,200.0,200.0,200.0
61500.0,200.0,200.0,200.0,200.0
61568.0,200.0,200.0,200.0,200.0
61630.0,56.0,200.0,200.0,200.0
61684.0,56.0,200.0,200.0,200.0
61735.0,56.0,200.0,200.0,200.0
61789.0,56.0,200.0,200.0,200.0
61840.0,56.0,200.0,200.0,200.0
61891.0,55.0,200.0,200.0,200.0
61944.0,56.0,200.0,200.0,200.0
61994.0,56.0,200.0,200.0,200.0
62054.0,56.0,200.0,200.0,200.0
62106.0,59.0,200.0,200.0,200.0
62157.0,59.0,200.0,200.0,200.0
62210.0,59.0,200.0,200.0,200.0
62260.0,57.0,200.0,200.0,200.0
62313.0,57.0,200.0,200.0,200.0
62366.0,57.0,200.0,200.0,200.0
62418.0,57.0,200.0,200.0,200.0
62471.0,57.0,200.0,200.0,200.0
62524.0,60.0,200.0,200.0,200.0
62578.0,60.0,200.0,200.0,200.0
62636.0,61.0,200.0,200.0,200.0
62691.0,61.0,200.0,200.0,200.0
62742.0,61.0,200.0,200.0,200.0
62793.0,200.0,200.0,200.0,200.0
62843.0,200.0,200.0,200.0,200.0
62893.0,200.0,200.0,200.0,200.0
62944.0,200.0,200.0,200.0,200.0
62997.0,200.0,200.0,200.0,200.0
63048.0,200.0,200.0,200.0,200.0
63098.0,200.0,200.0,200.0,200.0
63149.0,60.0,200.0,200.0,200.0
63203.0,60.0,200.0,200.0,200.0
63257.0,60.0,200.0,200.0,200.0
63309.0,59.0,200.0,200.0,200.0
63360.0,59.0,200.0,200.0,200.0
63411.0,200.0,200.0,200.0,200.0
63462.0,200.0,200.0,200.0,200.0
63513.0,200.0,200.0,200.0,200.0
63573.0,58.0,200.0,200.0,200.0
63624.0,58.0,200.0,200.0,200.0
63676.0,58.0,200.0,200.0,200.0
63728.0,56.0,200.0,200.0,200.0
63782.0,56.0,200.0,200.0,200.0
63837.0,200.0,200.0,200.0,200.0
63891.0,200.0,200.0,200.0,200.0
63943.0,200.0,200.0,200.0,200.0
63992.0,200.0,200.0,200.0,200.0
64043.0,200.0,200.0,200.0,200.0
64095.0,200.0,200.0,200.0,200.0
64149.0,200.0,200.0,200.0,200.0
64201.0,55.0,200.0,200.0,200.0
64259.0,55.0,200.0,200.0,200.0
64309.0,55.0,200.0,200.0,200.0
64359.0,200.0,200.0,200.0,200.0
64409.0,200.0,200.0,200.0,200.0
64460.0,200.0,200.0,200.0,200.0
64512.0,200.0,200.0,200.0,200.0
64565.0,200.0,200.0,200.0,200.0
64618.0,200.0,200.0,200.0,200.0
64671.0,200.0,200.0,200.0,200.0
64724.0,200.0,200.0,200.0,200.0
64776.0,200.0,200.0,200.0,200.0
64834.0,200.0,200.0,200.0,200.0
64888.0,200.0,200.0,200.0,200.0
64940.0,200.0,200.0,200.0,200.0
64991.0,200.0,200.0,200.0,200.0
65044.0,200.0,200.0,200.0,200.0
65093.0,200.0,200.0,200.0,200.0
65144.0,200.0,200.0,200.0,200.0
65195.0,200.0,200.0,200.0,200.0
65250.0,200.0,200.0,200.0,200.0
65302.0,200.0,200.0,200.0,200.0
65354.0,200.0,200.0,200.0,200.0
65407.0,200.0,200.0,200.0,200.0
65459.0,200.0,200.0,200.0,200.0
65511.0,200.0,200.0,200.0,200.0
65561.0,58.0,200.0,200.0,200.0
65617.0,58.0,200.0,200.0,200.0
65667.0,58.0,200.0,200.0,200.0
65719.0,58.0,200.0,200.0,200.0
65771.0,58.0,200.0,200.0,200.0
65825.0,57.0,200.0,200.0,200.0
65876.0,57.0,200.0,200.0,200.0
65928.0,57.0,200.0,200.0,200.0
65979.0,57.0,200.0,200.0,200.0
66031.0,57.0,200.0,200.0,200.0
66092.0,200.0,200.0,200.0,200.0
66144.0,200.0,200.0,200.0,200.0
66198.0,200.0,200.0,200.0,200.0
66266.0,200.0,200.0,200.0,200.0
66330.0,114.0,200.0,200.0,200.0
66396.0,114.0,200.0,200.0,200.0
66452.0,200.0,200.0,200.0,200.0
66509.0,200.0,200.0,200.0,200.0
66564.0,200.0,200.0,200.0,200.0
66615.0,59.0,200.0,200.0,200.0
66667.0,59.0,200.0,200.0,200.0
66725.0,114.0,200.0,200.0,200.0
66778.0,114.0,200.0,200.0,200.0
66829.0,114.0,200.0,200.0,200.0
66884.0,200.0,200.0,200.0,200.0
66937.0,200.0,200.0,200.0,200.0
66991.0,117.0,200.0,200.0,200.0
67043.0,117.0,200.0,200.0,200.0
67110.0,121.0,200.0,200.0,200.0
67160.0,121.0,200.0,200.0,200.0
67210.0,121.0,200.0,200.0,200.0
67260.0,200.0,200.0,200.0,200.0
67310.0,200.0,200.0,200.0,200.0
67362.0,200.0,200.0,200.0,200.0
67413.0,200.0,200.0,200.0,200.0
67467.0,200.0,200.0,200.0,200.0
67520.0,124.0,200.0,200.0,200.0
67572.0,124.0,200.0,200.0,200.0
67624.0,124.0,200.0,200.0,200.0
67676.0,200.0,200.0,200.0,200.0
67727.0,200.0,200.0,200.0,200.0
67780.0,200.0,200.0,200.0,200.0
67833.0,200.0,200.0,200.0,200.0
67886.0,200.0,200.0,200.0,200.0
67937.0,200.0,200.0,200.0,200.0
67991.0,200.0,200.0,200.0,200.0
68043.0,200.0,200.0,200.0,200.0
68094.0,200.0,200.0,200.0,200.0
68146.0,200.0,200.0,200.0,200.0
68198.0,128.0,200.0,200.0,200.0
68251.0,128.0,200.0,200.0,200.0
68304.0,129.0,200.0,200.0,200.0
68368.0,129.0,200.0,200.0,200.0
68421.0,129.0,200.0,200.0,200.0
68473.0,200.0,200.0,200.0,200.0
68525.0,200.0,200.0,200.0,200.0
68575.0,129.0,200.0,200.0,200.0
68627.0,129.0,200.0,200.0,200.0
68678.0,129.0,200.0,200.0,200.0
68729.0,130.0,200.0,200.0,200.0
68780.0,130.0,200.0,200.0,200.0
68830.0,130.0,200.0,200.0,200.0
68881.0,127.0,200.0,200.0,200.0
68934.0,127.0,200.0,200.0,200.0
68985.0,200.0,200.0,200.0,200.0
69036.0,200.0,200.0,200.0,200.0
69089.0,200.0,200.0,200.0,200.0
69142.0,200.0,200.0,200.0,200.0
69192.0,200.0,200.0,200.0,200.0
69244.0,108.0,200.0,200.0,200.0
69296.0,108.0,200.0,200.0,200.0
69350.0,108.0,200.0,200.0,200.0
69407.0,104.0,200.0,200.0,200.0
69459.0,104.0,200.0,200.0,200.0
69511.0,200.0,200.0,200.0,200.0
69564.0,200.0,200.0,200.0,200.0
69626.0,200.0,200.0,200.0,200.0
69680.0,46.0,200.0,200.0,200.0
69729.0,46.0,200.0,200.0,200.0
69779.0,95.0,200.0,200.0,200.0
69832.0,95.0,200.0,200.0,200.0
69883.0,95.0,200.0,200.0,200.0
69934.0,95.0,200.0,200.0,200.0
69989.0,95.0,200.0,200.0,200.0
70045.0,200.0,200.0,200.0,200.0
70096.0,200.0,200.0,200.0,200.0
70150.0,93.0,200.0,200.0,200.0
70202.0,93.0,200.0,200.0,200.0
70255.0,93.0,200.0,200.0,200.0
70308.0,37.0,200.0,200.0,200.0
70362.0,37.0,200.0,200.0,200.0
70417.0,37.0,200.0,200.0,200.0
70469.0,37.0,200.0,200.0,200.0
70521.0,37.0,200.0,200.0,200.0
70573.0,37.0,200.0,200.0,200.0
70627.0,37.0,200.0,200.0,200.0
70680.0,37.0,200.0,200.0,200.0
70729.0,37.0,200.0,200.0,200.0
70780.0,37.0,200.0,200.0,200.0
70831.0,37.0,200.0,200.0,200.0
70883.0,37.0,200.0,200.0,200.0
70940.0,37.0,200.0,200.0,200.0
70992.0,37.0,200.0,200.0,200.0
71046.0,37.0,200.0,200.0,200.0
71096.0,37.0,200.0,200.0,200.0
71149.0,37.0,200.0,200.0,200.0
71209.0,37.0,200.0,200.0,200.0
71282.0,37.0,200.0,200.0,200.0
71374.0,37.0,200.0,200.0,200.0
71461.0,37.0,200.0,200.0,200.0
71542.0,37.0,200.0,200.0,200.0
71611.0,37.0,200.0,200.0,200.0
71680.0,37.0,200.0,200.0,200.0
71754.0,37.0,200.0,200.0,200.0
71815.0,37.0,200.0,200.0,200.0
71873.0,37.0,200.0,200.0,200.0
71939.0,37.0,200.0,200.0,200.0
71995.0,37.0,200.0,200.0,200.0
72048.0,37.0,200.0,200.0,200.0
72099.0,200.0,200.0,200.0,200.0
72151.0,200.0,200.0,200.0,200.0
72204.0,200.0,200.0,200.0,200.0
72258.0,200.0,200.0,200.0,200.0
72311.0,200.0,200.0,200.0,200.0
72362.0,200.0,200.0,200.0,200.0
72415.0,200.0,200.0,200.0,200.0
72467.0,200.0,200.0,200.0,200.0
72516.0,200.0,200.0,200.0,200.0
72565.0,200.0,200.0,200.0,200.0
72621.0,200.0,200.0,200.0,200.0
72674.0,200.0,200.0,200.0,200.0
72727.0,200.0,200.0,200.0,200.0
72777.0,200.0,200.0,200.0,200.0
72830.0,93.0,200.0,200.0,200.0
72882.0,93.0,200.0,200.0,200.0
72936.0,93.0,200.0,200.0,200.0
72991.0,93.0,200.0,200.0,200.0
73044.0,94.0,200.0,200.0,200.0
73094.0,94.0,200.0,200.0,200.0
73146.0,94.0,200.0,200.0,200.0
73198.0,95.0,200.0,200.0,200.0
73248.0,95.0,200.0,200.0,200.0
73341.0,200.0,200.0,200.0,200.0
73407.0,200.0,200.0,200.0,200.0
73462.0,96.0,200.0,200.0,200.0
73512.0,96.0,200.0,200.0,200.0
73564.0,96.0,200.0,200.0,200.0
73620.0,95.0,200.0,200.0,200.0
73670.0,95.0,200.0,200.0,200.0
73728.0,93.0,200.0,200.0,200.0
73790.0,93.0,200.0,200.0,200.0
73844.0,93.0,200.0,200.0,200.0
73920.0,91.0,200.0,200.0,200.0
73977.0,91.0,200.0,200.0,200.0
74030.0,200.0,200.0,200.0,200.0
74082.0,200.0,200.0,200.0,200.0
74132.0,200.0,200.0,200.0,200.0
74183.0,200.0,200.0,200.0,200.0
74234.0,200.0,200.0,200.0,200.0
74288.0,200.0,200.0,200.0,200.0
74343.0,200.0,200.0,200.0,200.0
74398.0,200.0,200.0,200.0,200.0
74452.0,200.0,200.0,200.0,200.0
74506.0,200.0,200.0,200.0,200.0
74563.0,200.0,200.0,200.0,200.0
74618.0,200.0,200.0,200.0,200.0
74673.0,200.0,200.0,200.0,200.0
74730.0,200.0,200.0,200.0,200.0
74784.0,200.0,200.0,200.0,200.0
74842.0,200.0,200.0,200.0,200.0
74902.0,200.0,200.0,200.0,200.0
74960.0,200.0,200.0,200.0,200.0
75011.0,200.0,200.0,200.0,200.0
75066.0,200.0,200.0,200.0,200.0
75117.0,200.0,200.0,200.0,200.0
75180.0,200.0,200.0,200.0,200.0
75231.0,200.0,200.0,200.0,200.0
75284.0,200.0,200.0,200.0,200.0
75334.0,200.0,200.0,200.0,200.0
75387.0,200.0,200.0,200.0,200.0
75437.0,200.0,200.0,200.0,200.0
75486.0,200.0,200.0,200.0,200.0
75542.0,200.0,200.0,200.0,200.0
75593.0,200.0,200.0,200.0,200.0
75645.0,200.0,200.0,200.0,200.0
75698.0,200.0,200.0,200.0,200.0
75748.0,200.0,200.0,200.0,200.0
75799.0,200.0,200.0,200.0,200.0
75849.0,200.0,200.0,200.0,200.0
75902.0,200.0,200.0,200.0,200.0
75955.0,200.0,200.0,200.0,200.0
76007.0,200.0,200.0,200.0,200.0
76059.0,200.0,200.0,200.0,200.0
76111.0,200.0,200.0,200.0,200.0
76163.0,200.0,200.0,200.0,200.0
76213.0,200.0,200.0,200.0,200.0
76263.0,200.0,200.0,200.0,200.0
76316.0,200.0,200.0,200.0,200.0
76368.0,200.0,200.0,200.0,200.0
76424.0,200.0,200.0,200.0,200.0
76495.0,200.0,200.0,200.0,200.0
76551.0,200.0,200.0,200.0,200.0
76613.0,200.0,200.0,200.0,200.0
76673.0,200.0,200.0,200.0,200.0
76736.0,200.0,200.0,200.0,200.0
76797.0,200.0,200.0,200.0,200.0
76857.0,200.0,200.0,200.0,200.0
76922.0,200.0,200.0,200.0,200.0
76977.0,200.0,200.0,200.0,200.0
77029.0,200.0,200.0,200.0,200.0
77081.0,200.0,200.0,200.0,200.0
77134.0,200.0,200.0,200.0,200.0
77199.0,200.0,200.0,200.0,200.0
77252.0,200.0,200.0,200.0,200.0
77304.0,200.0,200.0,200.0,200.0
77358.0,200.0,200.0,200.0,200.0
77407.0,200.0,200.0,200.0,200.0
77460.0,200.0,200.0,200.0,200.0
77511.0,200.0,200.0,200.0,200.0
77564.0,200.0,200.0,200.0,200.0
77613.0,200.0,200.0,200.0,200.0
77664.0,200.0,200.0,200.0,200.0
77716.0,200.0,200.0,200.0,200.0
77769.0,200.0,200.0,200.0,200.0
77819.0,200.0,200.0,200.0,200.0
77869.0,200.0,200.0,200.0,200.0
77919.0,200.0,200.0,200.0,200.0
77977.0,200.0,200.0,200.0,200.0
78028.0,200.0,200.0,200.0,200.0
78079.0,200.0,200.0,200.0,200.0
78131.0,200.0,200.0,200.0,200.0
78182.0,200.0,200.0,200.0,200.0
78232.0,200.0,200.0,200.0,200.0
78284.0,200.0,200.0,200.0,200.0
78337.0,200.0,175.0,200.0,200.0
78393.0,200.0,175.0,200.0,200.0
78458.0,200.0,175.0,200.0,200.0
78511.0,200.0,200.0,200.0,200.0
78562.0,200.0,200.0,200.0,200.0
78614.0,200.0,200.0,200.0,200.0
78665.0,200.0,200.0,200.0,200.0
78718.0,200.0,200.0,200.0,200.0
78769.0,200.0,200.0,200.0,200.0
78820.0,200.0,200.0,200.0,200.0
78870.0,200.0,200.0,200.0,200.0
78925.0,200.0,200.0,200.0,200.0
78978.0,200.0,200.0,200.0,200.0
79030.0,200.0,200.0,200.0,200.0
79079.0,200.0,200.0,200.0,200.0
79133.0,200.0,200.0,200.0,200.0
79185.0,200.0,200.0,200.0,200.0
79235.0,200.0,200.0,200.0,200.0
79285.0,200.0,200.0,200.0,200.0
79337.0,200.0,200.0,200.0,200.0
79389.0,200.0,200.0,200.0,200.0
79442.0,200.0,200.0,200.0,200.0
79494.0,200.0,200.0,200.0,200.0
79546.0,200.0,200.0,200.0,200.0
79597.0,200.0,200.0,200.0,200.0
79648.0,200.0,200.0,200.0,200.0
79709.0,200.0,200.0,200.0,5.0
